x1,y1,z1
9.50130105019,0.478574693203,9.93586730957
10.0,0.685174107552,9.150182724
9.50130105019,0.840762734413,9.42231845856
9.4948797226,0.569773972034,8.86122703552
8.99618077278,0.363174587488,9.64691162109
9.4948797226,0.207585990429,9.37477588654
8.75843346119,1.5497225523,9.65100288391
9.50583839417,1.97090697289,9.86672782898
9.25259518623,1.20794117451,9.61406040192
9.50130105019,1.13164448738,10.0188941956
8.75389617682,0.710460066795,9.80316925049
9.00713944435,1.47342586517,10.0558357239
8.50583833456,1.92750167847,9.88343811035
8.25259512663,1.16453588009,9.63077163696
8.48631080985,1.61259293556,9.24510765076
8.73890590668,1.23481380939,9.01267242432
8.99214911461,1.99777960777,9.26533889771
9.4947578907,0.886640906334,8.33913803101
9.25259518623,0.917059421539,9.01748466492
8.74735295773,0.756338238716,8.71998786926
8.98106867075,1.20439529419,8.33432483673
9.48631083965,1.36511647701,8.63182067871
8.25259512663,0.326412469149,8.95897865295
8.4947578609,0.295993894339,8.28063201904
8.4947578609,0.860535264015,8.33897399902
8.25259512663,0.890953779221,9.01732063293
8.0,0.430609464645,8.57796478271
8.50130105019,1.08823919296,10.0356044769
8.50130105019,0.719825863838,10.5068731308
8.25259512663,0.796122670174,10.1020393372
8.0,1.17390179634,10.3344745636
8.50130105019,0.29377630353,9.98422718048
8.25259512663,0.370073050261,9.57939338684
8.0,0.379438877106,10.2830972672
8.74747484922,0.439471334219,9.24207687378
8.4948797226,-0.0208729989827,8.80272102356
8.0,-0.090271294117,9.14003753662
8.4948797226,0.0227875821292,9.42313575745
8.9896376133,0.409052759409,8.56373023987
9.49412214756,-4.11111545563,7.67398500443
9.49834811687,-4.18855381012,7.16724252701
8.99247026443,-4.38051128387,7.7583360672
9.49834811687,-4.74739837646,7.30637836456
9.49412214756,-4.66996002197,7.81312084198
10.0,-4.47800254822,7.22202682495
9.00459897518,-3.93544268608,7.42063713074
9.00037300587,-3.85800385475,7.92737960815
8.50625085831,-3.62889957428,7.36969041824
8.49412214756,-4.07396793365,7.70738935471
8.49834814668,-4.15140676498,7.20064687729
8.49412214756,-4.25047779083,8.44315719604
8.50625085831,-3.80540895462,8.10545730591
9.01408028603,-3.0797753334,8.22859764099
9.00195157528,-3.5248439312,8.56629753113
8.50782942772,-3.47224903107,8.74437522888
10.0,-3.65017032623,8.29972362518
9.50625085831,-3.86080217361,8.0851650238
9.50625085831,-3.20230340958,7.80423927307
9.50782942772,-2.86914348602,8.44315719604
9.50782942772,-3.52764225006,8.72408294678
9.49412214756,-4.30587100983,8.42286396027
8.99131250381,-4.92475318909,7.55797290802
8.9870865345,-4.84731483459,8.06471538544
9.49296438694,-5.21420192719,7.6127576828
8.98708736897,-5.29712867737,8.48678588867
8.98824512959,-4.75288677216,8.68714904785
9.49412298203,-4.7556848526,8.8449344635
9.49296438694,-4.85011291504,8.22250080109
9.50625085831,-3.66604661942,7.33628606796
9.00176954269,-5.79428291321,11.012005806
9.00316870213,-5.25273036957,11.1246900558
9.00413298607,-5.64165067673,10.3761949539
9.50276601315,-5.71906471252,10.6817474365
9.50136685371,-6.26061725616,10.5690631866
9.50040268898,-5.87169742584,11.3175582886
8.99548989534,-5.69295215607,9.68636512756
9.49412298203,-5.28120183945,9.43104743958
9.50136685371,-5.77145290375,10.0081930161
9.50276601315,-5.22990036011,10.1208772659
8.99688899517,-5.15139961243,9.79904937744
9.00132989883,-6.72656488419,10.1504497528
9.49996292591,-7.01788043976,9.74252700806
9.50136685371,-6.47451877594,9.85558700562
9.49849224091,-6.51862096786,9.18101119995
8.99985915422,-6.22730541229,9.58893489838
8.99845516682,-6.77066707611,9.47587394714
9.49996292591,-6.80397891998,10.4560031891
9.00083422661,-7.05486488342,10.7396039963
9.00223815441,-6.5115032196,10.8526649475
9.50087118149,-6.5889172554,11.1582183838
10.0,-6.55193328857,10.1611404419
8.50611585379,0.180409401655,10.6661348343
9.00741696358,0.0947468280792,10.3672647476
8.98393023014,0.390521645546,10.9269704819
8.98874497414,-0.148894831538,11.0862321854
8.48262915015,0.476184248924,11.2258405685
9.50611591339,-0.640654563904,9.92132568359
9.48326647282,-1.20694708824,9.48860740662
8.98938238621,-1.01096224785,10.0938081741
9.48326647282,-1.0946803093,10.1105108261
9.50611591339,-0.528387784958,10.5432291031
10.0,-0.724372625351,9.93802833557
9.02309894562,-1.34517776966,10.4803218842
8.51698303223,-1.92599904537,10.3729820251
8.50611585379,-1.02549099922,10.4191865921
8.51440227032,-1.29423987865,11.0311832428
9.0205180645,-0.713418602943,11.1385231018
9.03138530254,-1.61392664909,11.0923185349
9.50611591339,0.156190574169,10.7057132721
9.50130105019,0.695607066154,10.5464515686
9.48262917995,0.451965391636,11.2654190063
10.0,-0.406883180141,11.1356525421
9.50611591339,-0.323165118694,11.1189498901
10.0,0.277695119381,11.2981376648
10.0,0.0724724829197,10.7224159241
9.48262917995,-0.0273902714252,11.6786556244
8.99703145027,-0.417643725872,11.6982288361
9.51440227032,-0.591913998127,11.7309474945
9.56231284142,6.50827217102,18.7642173767
9.0,6.17709684372,18.4453716278
8.56231278181,6.50827217102,18.7642173767
8.0,5.71734714508,19.078163147
8.56231278181,5.96200180054,19.3104896545
9.0,5.71734714508,19.078163147
9.51698303223,-1.42889583111,10.4970245361
9.51440227032,-0.797136664391,11.1552257538
8.99684941769,-4.30490398407,6.75749349594
8.49834814668,-4.71110200882,6.61084794998
8.49850130081,-4.55805587769,6.11674785614
8.0,-4.4045586586,6.55990123749
8.49850130081,-3.99836063385,6.70654678345
8.46410790086,-3.39529418945,6.6433224678
8.96260917187,-3.5487909317,6.20016908646
8.97035872936,-3.17932987213,6.86331272125
9.00475215912,-3.78239631653,6.9265370369
9.49850130081,-3.76048135757,6.02904987335
9.45845985413,-3.47527647018,5.51690769196
8.95696109533,-3.86665248871,5.75125169754
9.45845985413,-4.27973890305,5.58551216125
9.49850130081,-4.56494379044,6.09765338898
10.0,-4.17356777191,5.86330986023
9.46410787106,-3.43244123459,6.60991811752
9.49850130081,-4.03550767899,6.67314243317
9.46410787106,-3.15741491318,5.96582508087
8.92256772518,-3.26358604431,5.6880273819
8.97808527946,-1.225071311,9.1280632019
8.48326650262,-0.811932742596,9.71077060699
8.49481880665,-0.459749311209,9.17774391174
8.98969852924,-0.39035102725,8.84042739868
8.97814619541,-0.742534458637,9.37345504761
8.9998666048,-0.513128697872,7.95293617249
8.50504779816,-0.448360174894,7.56729888916
8.49481880665,-0.808119416237,8.20939826965
8.50073617697,-1.26509284973,7.95971775055
8.99555498362,-1.32986140251,8.34535598755
9.00578403473,-0.970102190971,7.70325565338
9.48326647282,-1.75052666664,9.19093132019
9.49481880665,-1.39834320545,8.65790462494
9.50073623657,-1.85531663895,8.40822410583
8.98400270939,-1.68204474449,8.87838172913
9.50504779816,-0.0915504023433,7.98503017426
9.49481880665,-0.451309591532,8.62713050842
9.4948797226,0.0312272906303,8.87252235413
8.99992752075,-0.0305918119848,8.19832801819
9.49481880665,-0.891325235367,8.3407535553
9.50073623657,-1.34829866886,8.09107208252
10.0,-1.4167804718,8.40362167358
10.0,-0.433185338974,8.98767471313
9.49481880665,-0.854763627052,8.95558071136
9.4948797226,-0.372226774693,9.20097160339
8.98392033577,-4.67364597321,9.20568275452
8.9839195013,-4.22383213043,8.78361320496
9.48979735374,-4.22663021088,8.94139862061
8.99261522293,-5.73705387115,9.0117893219
9.49849224091,-5.81555461884,9.33361721039
8.99256336689,-4.6223449707,9.89551353455
9.48979735374,-4.75214672089,9.52751159668
8.49412298203,-4.70029163361,8.86522674561
8.0,-4.98891782761,8.50274848938
8.49412298203,-5.49132728577,8.74674034119
8.49412214756,-5.04151248932,8.32466983795
8.48979735374,-4.17123699188,8.96169090271
8.48979735374,-4.70277881622,9.53984832764
8.49412298203,-5.23183393478,9.44338417053
8.0,-4.72942447662,9.19939231873
9.49895012379,-9.98747062683,14.9034156799
9.50146651268,-9.77381896973,15.4189147949
9.00041663647,-9.65608215332,14.9489011765
9.50146651268,-9.33295536041,14.8839902878
10.0,-9.6643447876,14.8385047913
9.00671446323,-10.568605423,14.4453792572
9.00418150425,-10.7837104797,13.9263763428
8.99536722898,-10.0848388672,13.9143981934
8.496417135,-10.5624322891,13.6531600952
8.49895009398,-10.347328186,14.1721630096
8.50776439905,-11.0461997986,14.1841411591
9.5062969923,-2.50608730316,14.7459621429
9.48708152771,-2.02544283867,15.2565441132
9.48708152771,-1.48962259293,14.8266086578
9.5062969923,-1.97026717663,14.3160276413
10.0,-1.97769904137,14.6465740204
8.50033020973,-9.07273292542,13.9737129211
8.49994978309,-8.87341213226,14.4864492416
8.49895009398,-9.61382865906,14.3329877853
8.99674737453,-9.54374313354,13.5551233292
9.4964171648,-9.76171207428,13.8494873047
9.54623222351,-2.54114341736,15.887714386
9.51039528847,-2.72205066681,16.3748512268
9.05662763119,-2.93460130692,15.8534097672
8.51039534807,-2.77419924736,16.2528762817
8.54623228312,-2.59329175949,15.7657384872
9.0,-2.38074159622,16.2871818542
9.54623222351,-3.30084180832,15.6907186508
9.49564802647,-3.95530462265,15.4950809479
9.04188036919,-3.40815639496,15.1706342697
9.00604343414,-3.58906388283,15.6577720642
9.51039528847,-3.48174905777,16.1778564453
8.49564802647,-3.70250082016,14.9839115143
8.54623228312,-3.04803800583,15.1795501709
8.51039534807,-3.2289454937,15.6666870117
9.49564802647,-3.95345854759,14.5761966705
9.54623222351,-3.29899597168,14.7718353271
9.5062969923,-3.17147684097,14.2964076996
9.05252933502,-2.62617468834,14.8908443451
9.00194501877,-3.28063726425,14.6952066422
10.0,-3.84614372253,15.0962810516
10.0,-3.08829140663,16.2121620178
9.48708152771,-1.93297970295,15.922867775
8.48708158731,-1.98512816429,15.8008918762
9.03331387043,-2.14553022385,15.4014253616
8.0,-15.8073329926,18.5603961945
8.51287394762,-15.1758804321,18.3950653076
8.51287394762,-16.3008804321,18.1450653076
9.0074185133,-15.7049570084,18.4548797607
8.49454459548,-16.3364086151,18.6202087402
8.49454459548,-15.2114086151,18.8702087402
9.49363303185,-0.00320959603414,22.1982727051
9.0,0.759974300861,22.8103961945
8.49363303185,0.766021192074,22.1982727051
9.0,1.52920508385,22.8103961945
9.49363303185,0.766021192074,22.1982727051
10.0,0.759974300861,22.8103961945
9.53791534901,0.606370568275,18.5225067139
9.51004946232,0.604659378529,19.0034770966
9.04796481133,0.723941683769,18.8738555908
9.51004946232,1.45202183723,19.2164955139
9.53791534901,1.45373296738,18.7355232239
10.0,1.33445060253,18.865146637
8.53791534901,0.606030762196,18.5175361633
8.51004946232,0.604319572449,18.9985084534
9.02625274658,0.130797833204,18.8194503784
9.05411863327,0.132508993149,18.3384780884
8.51620322466,0.0128868669271,18.4631309509
9.51620316505,0.013226673007,18.4681015015
10.0,0.416256815195,17.7803421021
9.53791534901,0.535539150238,17.650718689
9.51620316505,-0.0576047450304,17.5963134766
9.08201575279,-14.4311637878,16.26146698
9.4662604332,-14.6421947479,16.9800491333
9.6157553196,-13.9587402344,16.8543777466
10.0,-14.0392017365,16.7787132263
9.6157553196,-13.82817173,16.060131073
9.4662604332,-14.5116271973,16.1858005524
8.61575525999,-13.8003921509,16.0472946167
8.50224971771,-13.270280838,15.6919384003
9.11800503731,-13.2175979614,15.7804412842
8.50224971771,-12.3896045685,15.7358169556
8.61575525999,-12.919716835,16.0911712646
8.0,-12.9724006653,16.0026702881
9.50224971771,-13.2980594635,15.7047748566
10.0,-13.1439781189,16.0840759277
9.6157553196,-13.0635147095,16.1597423553
9.50224971771,-12.5334033966,15.8043861389
8.54507285357,-13.7004137039,15.442407608
9.16082811356,-13.6477298737,15.5309104919
9.04732251167,-13.1176185608,15.1755552292
9.54507279396,-13.7281932831,15.4552440643
9.50331521034,-2.75652217865,11.0957984924
9.51698303223,-2.54436969757,10.4912338257
9.02029824257,-2.45783853531,11.0386810303
9.08328127861,-2.95208501816,10.4500875473
9.06961357594,-3.16423749924,11.0546531677
9.56629824638,-3.2507686615,10.5072050095
8.99610340595,-3.3807528019,11.8746433258
9.05908644199,-3.87499928474,11.2860498428
8.56629830599,-3.33972644806,10.6659126282
8.50331526995,-2.84547996521,11.2545070648
8.49278813601,-3.55624198914,11.4859037399
8.50331526995,-2.23268008232,11.709769249
8.51698303223,-2.02052760124,11.1052036285
9.01771759987,-1.82607924938,11.6968841553
8.51440227032,-1.38876843452,11.7634067535
8.52459174395,-1.84916901588,12.1233272552
9.02790701389,-2.28647994995,12.056804657
8.50331526995,-2.95696115494,12.0486068726
8.0,-2.51965022087,12.1151294708
9.0,-0.3621352911,3.8656733036
8.5,0.110325276852,3.47329211235
8.5,-0.420004844666,3.25362205505
9.0,0.0961508899927,2.7557516098
9.5,-0.420004844666,3.25362205505
9.5,0.110325276852,3.47329211235
9.49825918674,-6.72728872299,21.1593093872
9.49968218803,-7.30449962616,21.4806747437
8.99794137478,-7.10933685303,21.1574554443
8.96855705976,-7.25032806396,21.5751686096
8.96713411808,-6.67311763763,21.2538032532
9.46887493134,-6.86828041077,21.5770225525
9.46887493134,-6.10330104828,21.5829811096
9.49825918674,-5.96230983734,21.1652679443
10.0,-6.15747261047,21.4884872437
9.0090546608,-2.59275722504,18.2394542694
9.50969290733,-2.57261800766,17.5786552429
9.49936175346,-3.02718710899,18.2455310822
10.0,-2.63426017761,18.256477356
9.49936175346,-2.65439891815,18.9172744751
9.50969290733,-2.19983005524,18.2504005432
8.99954789877,-3.44209218025,18.2374153137
8.99977356195,-3.82551026344,18.9056854248
9.50041174889,-4.21092891693,18.901424408
9.49936175346,-3.43274497986,18.9020690918
9.5001860857,-3.82751083374,18.2331562042
8.5001860857,-3.44488406181,17.5725517273
8.49936181307,-3.05011796951,18.2414665222
8.0,-3.44698095322,18.2350463867
8.49936181307,-3.44418907166,18.8999099731
8.5001860857,-3.83895540237,18.2309970856
9.50354087353,-2.2869207859,19.5590629578
9.0029027462,-2.67984771729,19.5481185913
8.99790096283,-1.94906783104,19.5997047424
8.99372196198,-2.31654596329,18.9579162598
9.4943600893,-1.92361903191,18.9688606262
10.0,-2.66786623001,19.5540351868
9.49936175346,-3.06079316139,19.543088913
9.50354087353,-2.69331502914,20.1848773956
9.5001860857,-3.42195320129,17.5766181946
10.0,-3.41260576248,18.2412719727
9.49783754349,-8.40922164917,22.300617218
9.49968218803,-7.69405555725,22.1446075439
8.99751973152,-8.4017124176,21.6348266602
9.49968218803,-8.06805610657,21.4738731384
9.49783754349,-8.78322124481,21.6298828125
10.0,-8.07556438446,22.1396617889
8.98685181141,-9.3201713562,21.3001251221
8.98869639635,-8.60500526428,21.144115448
8.49968215823,-8.0675868988,21.4743309021
8.49783760309,-8.78275299072,21.6303386688
8.48901423812,-8.9860458374,21.1396255493
9.48901426792,-8.98651409149,21.139169693
9.48901426792,-9.75448322296,21.120349884
9.49783754349,-9.55119037628,21.6110610962
10.0,-9.21753311157,21.4501075745
9.40536403656,2.95063877106,14.6688404083
9.0,3.55849385262,14.8411750793
8.40536400676,3.71366977692,14.5479869843
9.0,4.3406662941,14.8411750793
9.40536403656,3.71366977692,14.5479869843
10.0,3.55849385262,14.8411750793
9.49685025215,4.32914447784,14.3644189835
8.90221428871,3.70214796066,14.071231842
9.49685025215,3.80062794685,13.8225364685
9.40536403656,3.18515348434,14.006105423
10.0,3.81214976311,14.2992935181
8.40536400676,3.16901636124,14.0569038391
8.49685028195,3.78449106216,13.8733358383
8.49685028195,4.32914447784,14.3644189835
8.0,3.79601287842,14.3500919342
8.49685028195,4.33721446991,13.4187526703
8.50722008944,4.11367368698,12.6987934113
9.00407040119,4.09408140182,13.1677045822
9.00235104561,4.7993144989,12.8877658844
8.99198114872,5.02285575867,13.6077251434
8.49513089657,5.04244756699,13.1388139725
8.50354087353,-1.9368314743,20.1949119568
8.4943601191,-1.57352972031,19.6047096252
8.99222737551,-1.19342410564,19.5822181702
9.00140810013,-1.55672597885,20.1724205017
8.4978672564,-1.18118786812,20.1774253845
8.48573935032,-16.4031772614,21.5360336304
8.41035169363,-16.3465099335,20.8475151062
8.89609104395,-15.8173542023,21.0731525421
8.41035169363,-15.4763183594,20.7648239136
8.48573935032,-15.5329837799,21.4533443451
8.0,-16.0621414185,21.2277069092
9.47328531742,0.685270905495,2.12792205811
9.0,1.12038636208,1.8721818924
8.47328534722,0.311808764935,1.50386142731
9.0,0.746924221516,1.2481212616
9.47328531742,0.311808764935,1.50386142731
10.0,1.12038636208,1.8721818924
8.0,-16.1631031036,22.0603961945
8.48573935032,-15.6339464188,22.2860336304
8.0,-16.1631031036,22.8103961945
8.48573935032,-16.4031772614,22.2860336304
8.0,-16.9323329926,22.0603961945
9.0,-16.1631031036,22.8103961945
9.48573935032,-16.4031772614,22.2860336304
9.0,-16.9323329926,22.8103961945
9.54623222351,-2.63360643387,15.2213897705
9.48573935032,-15.5324363708,21.4524765015
9.41035175323,-15.475769043,20.7639560699
9.41035175323,-16.3465099335,20.8475151062
9.48573935032,-16.4031772614,21.5360336304
10.0,-16.0615921021,21.2268371582
9.0,-15.393872261,22.8103961945
9.48573935032,-15.6339464188,22.2860336304
10.0,-16.1631031036,22.8103961945
10.0,3.38784599304,22.1552391052
9.45358657837,2.98858737946,22.2906703949
9.45358657837,3.30876684189,21.6355133057
8.87409889698,3.74549341202,21.5679092407
9.42051231861,4.1447520256,21.4324760437
9.42051231861,3.82457256317,22.0876350403
8.91514754295,4.28738498688,21.0536689758
8.49463516474,3.85064029694,21.1212997437
8.42051234841,4.14473390579,21.4325027466
8.45358657837,3.30874872208,21.6355400085
8.94822174311,3.45140004158,21.2567062378
8.42051234841,5.33474063873,21.679813385
8.48518103361,5.91458368301,21.2320308685
8.90569341183,5.16132164001,20.9170894623
9.48518109322,5.91458368301,21.2320308685
9.42051231861,5.33474063873,21.679813385
9.0,6.0880022049,21.9947547913
8.0,4.16996002197,22.0515155792
8.42051234841,4.60670471191,21.9838848114
8.45358657837,3.77071976662,22.186920166
8.0,4.7773065567,21.749628067
8.42051234841,4.75207996368,21.1306152344
8.0,5.50534200668,21.4455566406
8.0,5.38004636765,22.3469028473
8.99427121878,-0.239722341299,14.6446743011
9.02105093002,0.190762102604,14.1003503799
9.02451193333,-0.277586609125,13.7301502228
9.52564573288,0.0485314168036,13.8179073334
9.49886608124,-0.381953030825,14.3622312546
9.49540507793,0.0863956958056,14.7324314117
8.52564579248,0.0796042457223,13.7757263184
8.49886611104,-0.350880205631,14.3200511932
8.0,-0.267278790474,13.6029586792
8.49886611104,-0.624469637871,13.5573816299
8.52564579248,-0.193985193968,13.0130577087
9.52564573288,-0.174628794193,13.0994510651
10.0,-0.278995215893,13.7315330505
8.89333987236,-5.47696828842,6.08940029144
8.46858915687,-4.99906921387,5.77207040787
8.42475068569,-5.44215297699,6.28743171692
8.0,-5.75598621368,5.71472835541
8.42475068569,-6.23388528824,6.03205776215
8.46858915687,-5.79080104828,5.51669645309
8.92309880257,-5.18900108337,6.92817783356
8.49834814668,-4.72557163239,7.33538961411
8.42475068569,-5.45662307739,7.01197338104
8.0,-4.978723526,6.6946439743
9.42475068569,-5.47844982147,6.9829621315
8.91771507263,-5.65580463409,7.23455715179
9.42475068569,-5.44904136658,6.26833772659
9.46858918667,-5.00595712662,5.75297641754
9.46858918667,-5.79080104828,5.51669645309
9.42475068569,-6.23388528824,6.03205776215
10.0,-5.76287412643,5.69563388824
8.9232519865,-5.03595495224,6.43407726288
9.49834811687,-4.71798992157,6.59175395966
10.0,-5.00743865967,6.6465382576
10.0,-3.1789085865,14.626953125
8.49564802647,-4.02784109116,15.6292581558
8.51039534807,-3.55428576469,16.3120346069
9.0,-3.92052650452,16.1493415833
9.51242685318,-4.59945440292,15.8326663971
9.00807476044,-4.70676898956,15.312582016
8.51242679358,-4.67199087143,15.966843605
9.49564802647,-4.51908493042,14.9984855652
9.48884129524,-5.08102703094,14.6663732529
8.98448932171,-4.62456130981,14.6428842545
9.00126814842,-5.26871109009,14.9804697037
9.51242685318,-5.16323471069,15.3360710144
8.53438436985,-13.4687070847,20.7813663483
8.52430272102,-12.8105049133,21.0020027161
9.05868709087,-13.3468790054,21.2229728699
8.52430272102,-13.1720161438,21.5463447571
8.53438436985,-13.8302183151,21.3257102966
8.0,-13.293844223,21.1047401428
9.53438436985,-13.8285369873,21.323059082
9.49276673794,-14.1596698761,21.6840114594
9.02715110779,-14.3362140656,21.3632888794
9.01706945896,-13.6780128479,21.5839233398
9.52430272102,-13.170334816,21.5436935425
8.98837280273,-14.5795402527,20.5429077148
8.45398843288,-14.6618852615,20.0656547546
8.53438436985,-14.0874252319,20.5250854492
8.0,-14.6808586121,20.5964241028
8.53438436985,-14.5985145569,21.073677063
8.45398843288,-15.1729736328,20.6142463684
9.00116682053,2.83568000793,10.2687721252
9.49532854557,3.20681715012,10.2938137054
9.50583839417,2.68382549286,9.9287109375
10.0,2.62006187439,10.5384273529
9.50583839417,2.24892473221,10.5133857727
9.49532854557,2.77191638947,10.878487587
8.50583833456,2.17534446716,10.5143375397
8.50472086668,1.71473968029,11.0644130707
9.01055920124,1.8520834446,10.4537448883
8.50472086668,1.46689677238,10.4335136414
8.0,1.79015791416,10.4941062927
9.00602197647,1.01282095909,10.6059112549
8.48631080985,2.04806137085,8.67680549622
8.50583833456,2.36297035217,9.31513595581
8.0,1.97778356075,9.29490470886
9.00405299664,-1.86197710037,18.2910404205
8.4943601191,-1.41037166119,18.2847251892
8.50969290733,-1.68658280373,17.5662612915
8.51620322466,-0.847806096077,17.9220085144
9.02589607239,-1.29941153526,17.9283256531
9.01056337357,-1.02320039272,18.6467876434
9.50969290733,-1.68061304092,17.6000328064
9.49865198135,-0.768634200096,16.9745140076
9.00834488869,-1.22620928288,16.947057724
9.49865198135,-1.32141172886,16.3653469086
9.50969290733,-2.23339056969,16.9908676147
10.0,-1.77581548691,17.018321991
9.51039528847,-3.0612783432,16.962638855
9.0200881958,-2.62684822083,16.9565620422
9.01058149338,-3.47618341446,16.9545249939
9.00987899303,-2.98752307892,17.5705413818
8.50969290733,-2.28553915024,16.8688926697
8.0,-2.74289989471,16.8709030151
8.50969290733,-2.5955491066,17.5745887756
8.51039534807,-3.08420920372,16.958574295
8.4943601191,-1.93211078644,18.9621658325
8.50969290733,-2.20832204819,18.2437057495
8.0,-1.75671648979,18.2373886108
9.49463510513,3.77589273453,20.2610435486
9.50535905361,2.91212582588,20.1042823792
8.99999421835,3.12952470779,20.5857086182
9.50535905361,2.31248807907,20.9201412201
9.49463510513,3.17625522614,21.0769004822
10.0,2.9588561058,20.5954761505
9.49463510513,3.85065841675,21.1212730408
10.0,4.31542062759,21.1981163025
9.42051231861,4.75214767456,21.1305122375
9.49463510513,4.4580540657,20.8193092346
9.48518109322,5.33199071884,20.6827278137
8.97981619835,4.867228508,20.6058883667
9.48518109322,5.41286087036,20.0036087036
9.49463510513,4.53892421722,20.1401901245
10.0,5.00368595123,20.2170314789
9.51698303223,-2.03869795799,11.0568332672
9.50331521034,-2.25085043907,11.661397934
9.51440227032,-1.40693879128,11.7150344849
9.56629824638,-3.59578895569,10.9890079498
9.50331521034,-3.10154247284,11.5776023865
10.0,-3.1880736351,11.0301551819
8.51698303223,-2.63332748413,10.6499414444
8.56629830599,-3.24444246292,9.96381282806
8.51698303223,-2.53804349899,9.94784164429
8.0,-2.92568492889,10.1636667252
8.45358657837,2.21935653687,22.2906703949
8.0,2.29843592644,22.8103961945
8.45358657837,2.98858737946,22.2906703949
9.0,2.29843568802,22.8103961945
9.45358657837,2.21935653687,22.2906703949
8.47328534722,0.685270905495,2.12792205811
9.0,1.49384844303,2.49624252319
9.0,0.794999659061,2.6259970665
10.0,0.794999659061,2.6259970665
9.47328531742,-0.0135778896511,2.25767660141
9.4876127243,0.594923496246,3.19141626358
8.4876127243,0.594923496246,3.19141626358
8.4876127243,1.29377222061,3.06166172028
8.0,0.794999659061,2.6259970665
8.0,0.809174001217,3.34353756905
8.4876127243,0.609097838402,3.90895652771
8.0,0.110325247049,3.47329211235
9.20488071442,0.934933304787,4.05354833603
9.71726799011,1.1575871706,4.60598421097
9.4876127243,1.31634998322,4.1795167923
10.0,0.831751763821,4.46139240265
9.4876127243,0.609097838402,3.90895652771
9.71726799011,0.450335025787,4.33542442322
9.4876127243,1.29377222061,3.06166172028
10.0,0.110325247049,3.47329211235
10.0,0.809174001217,3.34353756905
8.93534612656,-6.18201684952,7.80461978912
9.44238173962,-6.38688516617,8.03355789185
9.49296438694,-5.59642505646,8.09329032898
10.0,-5.99179840088,7.62328100204
9.49296438694,-5.78693008423,7.39434289932
9.44238173962,-6.57739067078,7.33461093903
10.0,-4.67275810242,7.97090625763
9.49981224537,-8.75539398193,10.7354698181
9.49971914291,-9.48579597473,10.5904712677
8.99953144789,-9.01436233521,11.0190534592
9.49971914291,-9.26630783081,11.3058376312
9.49981224537,-8.53590583801,11.4508342743
10.0,-9.00733852386,11.0222530365
8.49981224537,-8.53987884521,11.4478569031
8.49880599976,-9.04957103729,12.0108413696
8.99861824512,-8.79365348816,11.7270355225
8.99852520227,-9.52405452728,11.5820388794
8.49971920252,-9.27028083801,11.3028593063
8.49971920252,-9.48579597473,10.5904712677
8.49981224537,-8.75539398193,10.7354698181
8.0,-9.01131248474,11.0192756653
9.49981224537,-8.02785205841,10.8800315857
9.49996292591,-7.52083492279,10.3167009354
8.99977517128,-7.77694416046,10.6007194519
8.90895426273,-8.13546180725,9.99325942993
8.90880358219,-8.64247894287,10.5565910339
9.40899133682,-8.3863697052,10.2725715637
8.90871053934,-9.37288093567,10.4115924835
8.40899133682,-9.11391162872,10.1280088425
8.49363303185,-0.392248094082,21.532119751
8.51326757669,-0.201879262924,21.1499900818
9.00690054893,0.193206146359,21.2040233612
8.51326757669,0.573904573917,21.1378650665
8.49363303185,0.38353574276,21.5199928284
8.0,-0.0115496516228,21.4659614563
8.49363303185,-0.772440373898,22.1982727051
8.49975132942,-1.55044078827,22.1463813782
8.99338436127,-0.775163173676,21.5342597961
8.49975132942,-1.17024850845,21.4802284241
8.0,-1.16752576828,22.144241333
8.47594347596,1.44198954105,14.8328676224
8.49540510774,0.794138371944,14.8794517517
8.9713485837,0.876477539539,14.968290329
9.00551140308,0.662933290005,14.5545930862
8.98604977131,1.31078445911,14.5080089569
8.51010632515,1.22844529152,14.4191703796
9.47594344616,0.996767818928,15.2602863312
9.49540507793,0.348916679621,15.3068714142
8.96557861567,0.540478408337,15.7492437363
8.94611698389,1.18832957745,15.7026596069
9.47017347813,0.660768687725,16.0412387848
8.47594347596,1.62319612503,15.5485630035
8.47017350793,1.28719711304,16.3295173645
8.47017350793,0.68011701107,16.0265426636
8.47594347596,1.01611614227,15.24559021
8.0,1.11498367786,15.8724479675
8.0,1.54085707664,15.4597244263
8.0,2.08712720871,14.9134540558
8.47594347596,2.1694662571,15.0022926331
8.0,2.18181276321,15.5426292419
9.47017347813,1.28719711304,16.3295173645
9.47594344616,1.62319612503,15.5485630035
10.0,1.09563529491,15.8871440887
9.577242136,-13.2098312378,13.6750392914
9.54507279396,-13.6823501587,14.1655540466
9.12231492996,-13.0752334595,14.4355096817
9.54507279396,-13.3462944031,14.8771038055
9.577242136,-12.8737754822,14.3865890503
10.0,-13.4808921814,14.1166343689
9.50224971771,-12.9161605835,15.1266345978
9.07949185371,-12.6450996399,14.6850404739
9.50224971771,-12.1366081238,15.260799408
9.577242136,-12.0942230225,14.5207538605
10.0,-12.3652839661,14.9623479843
8.99150025845,-0.39912250638,20.8705425262
9.0111348629,-0.208753675222,20.4884147644
8.4978672564,-0.794207930565,20.8165092468
9.50269937515,1.95831036568,21.4220314026
9.00805830956,1.91157996655,20.9308376312
9.50535905361,1.90614676476,20.2585048676
9.50269937515,1.55196905136,20.76039505
