x1,y1,z1,x2,y2,z2
1.49936175346,-3.02718710899,18.2455310822,9.49936175346,-3.02718710899,18.2455310822
2.0,-2.63426017761,18.256477356,10.0,-2.63426017761,18.256477356
1.49936175346,-2.65439891815,18.9172744751,9.49936175346,-2.65439891815,18.9172744751
1.50969290733,-2.19983005524,18.2504005432,9.50969290733,-2.19983005524,18.2504005432
0.999547898769,-3.44209218025,18.2374153137,8.99954789877,-3.44209218025,18.2374153137
0.999773561954,-3.82551026344,18.9056854248,8.99977356195,-3.82551026344,18.9056854248
1.50041174889,-4.21092891693,18.901424408,9.50041174889,-4.21092891693,18.901424408
1.49936175346,-3.43274497986,18.9020690918,9.49936175346,-3.43274497986,18.9020690918
1.5001860857,-3.82751083374,18.2331562042,9.5001860857,-3.82751083374,18.2331562042
0.500186085701,-3.44488406181,17.5725517273,8.5001860857,-3.44488406181,17.5725517273
0.499361813068,-3.05011796951,18.2414665222,8.49936181307,-3.05011796951,18.2414665222
-2.11066709554e-16,-3.44698095322,18.2350463867,8.0,-3.44698095322,18.2350463867
0.499361813068,-3.44418907166,18.8999099731,8.49936181307,-3.44418907166,18.8999099731
0.500186085701,-3.83895540237,18.2309970856,8.5001860857,-3.83895540237,18.2309970856
1.50354087353,-2.2869207859,19.5590629578,9.50354087353,-2.2869207859,19.5590629578
1.0029027462,-2.67984771729,19.5481185913,9.0029027462,-2.67984771729,19.5481185913
0.99790096283,-1.94906783104,19.5997047424,8.99790096283,-1.94906783104,19.5997047424
0.993721961975,-2.31654596329,18.9579162598,8.99372196198,-2.31654596329,18.9579162598
1.4943600893,-1.92361903191,18.9688606262,9.4943600893,-1.92361903191,18.9688606262
2.0,-2.66786623001,19.5540351868,10.0,-2.66786623001,19.5540351868
1.49936175346,-3.06079316139,19.543088913,9.49936175346,-3.06079316139,19.543088913
1.50354087353,-2.69331502914,20.1848773956,9.50354087353,-2.69331502914,20.1848773956
1.5001860857,-3.42195320129,17.5766181946,9.5001860857,-3.42195320129,17.5766181946
2.0,-3.41260576248,18.2412719727,10.0,-3.41260576248,18.2412719727
1.49783754349,-8.40922164917,22.300617218,9.49783754349,-8.40922164917,22.300617218
1.49968218803,-7.69405555725,22.1446075439,9.49968218803,-7.69405555725,22.1446075439
0.997519731522,-8.4017124176,21.6348266602,8.99751973152,-8.4017124176,21.6348266602
1.49968218803,-8.06805610657,21.4738731384,9.49968218803,-8.06805610657,21.4738731384
1.49783754349,-8.78322124481,21.6298828125,9.49783754349,-8.78322124481,21.6298828125
2.0,-8.07556438446,22.1396617889,10.0,-8.07556438446,22.1396617889
0.986851811409,-9.3201713562,21.3001251221,8.98685181141,-9.3201713562,21.3001251221
0.988696396351,-8.60500526428,21.144115448,8.98869639635,-8.60500526428,21.144115448
0.499682158232,-8.0675868988,21.4743309021,8.49968215823,-8.0675868988,21.4743309021
0.497837603092,-8.78275299072,21.6303386688,8.49783760309,-8.78275299072,21.6303386688
0.489014238119,-8.9860458374,21.1396255493,8.48901423812,-8.9860458374,21.1396255493
1.48901426792,-8.98651409149,21.139169693,9.48901426792,-8.98651409149,21.139169693
1.48901426792,-9.75448322296,21.120349884,9.48901426792,-9.75448322296,21.120349884
1.49783754349,-9.55119037628,21.6110610962,9.49783754349,-9.55119037628,21.6110610962
2.0,-9.21753311157,21.4501075745,10.0,-9.21753311157,21.4501075745
1.40536403656,2.95063877106,14.6688404083,9.40536403656,2.95063877106,14.6688404083
1.0,3.55849385262,14.8411750793,9.0,3.55849385262,14.8411750793
0.405364006758,3.71366977692,14.5479869843,8.40536400676,3.71366977692,14.5479869843
1.0,4.3406662941,14.8411750793,9.0,4.3406662941,14.8411750793
1.40536403656,3.71366977692,14.5479869843,9.40536403656,3.71366977692,14.5479869843
2.0,3.55849385262,14.8411750793,10.0,3.55849385262,14.8411750793
1.49685025215,4.32914447784,14.3644189835,9.49685025215,4.32914447784,14.3644189835
0.902214288712,3.70214796066,14.071231842,8.90221428871,3.70214796066,14.071231842
1.49685025215,3.80062794685,13.8225364685,9.49685025215,3.80062794685,13.8225364685
1.40536403656,3.18515348434,14.006105423,9.40536403656,3.18515348434,14.006105423
2.0,3.81214976311,14.2992935181,10.0,3.81214976311,14.2992935181
0.405364006758,3.16901636124,14.0569038391,8.40536400676,3.16901636124,14.0569038391
0.496850281954,3.78449106216,13.8733358383,8.49685028195,3.78449106216,13.8733358383
0.496850281954,4.32914447784,14.3644189835,8.49685028195,4.32914447784,14.3644189835
2.32438751054e-16,3.79601287842,14.3500919342,8.0,3.79601287842,14.3500919342
0.496850281954,4.33721446991,13.4187526703,8.49685028195,4.33721446991,13.4187526703
0.507220089436,4.11367368698,12.6987934113,8.50722008944,4.11367368698,12.6987934113
1.00407040119,4.09408140182,13.1677045822,9.00407040119,4.09408140182,13.1677045822
1.00235104561,4.7993144989,12.8877658844,9.00235104561,4.7993144989,12.8877658844
0.99198114872,5.02285575867,13.6077251434,8.99198114872,5.02285575867,13.6077251434
0.495130896568,5.04244756699,13.1388139725,8.49513089657,5.04244756699,13.1388139725
0.503540873528,-1.9368314743,20.1949119568,8.50354087353,-1.9368314743,20.1949119568
0.494360119104,-1.57352972031,19.6047096252,8.4943601191,-1.57352972031,19.6047096252
0.992227375507,-1.19342410564,19.5822181702,8.99222737551,-1.19342410564,19.5822181702
1.00140810013,-1.55672597885,20.1724205017,9.00140810013,-1.55672597885,20.1724205017
0.497867256403,-1.18118786812,20.1774253845,8.4978672564,-1.18118786812,20.1774253845
0.485739350319,-16.4031772614,21.5360336304,8.48573935032,-16.4031772614,21.5360336304
0.41035169363,-16.3465099335,20.8475151062,8.41035169363,-16.3465099335,20.8475151062
0.896091043949,-15.8173542023,21.0731525421,8.89609104395,-15.8173542023,21.0731525421
0.41035169363,-15.4763183594,20.7648239136,8.41035169363,-15.4763183594,20.7648239136
0.485739350319,-15.5329837799,21.4533443451,8.48573935032,-15.5329837799,21.4533443451
-9.83522503778e-16,-16.0621414185,21.2277069092,8.0,-16.0621414185,21.2277069092
1.47328531742,0.685270905495,2.12792205811,9.47328531742,0.685270905495,2.12792205811
1.0,1.12038636208,1.8721818924,9.0,1.12038636208,1.8721818924
0.473285347223,0.311808764935,1.50386142731,8.47328534722,0.311808764935,1.50386142731
1.0,0.746924221516,1.2481212616,9.0,0.746924221516,1.2481212616
1.47328531742,0.311808764935,1.50386142731,9.47328531742,0.311808764935,1.50386142731
2.0,1.12038636208,1.8721818924,10.0,1.12038636208,1.8721818924
-9.89704624008e-16,-16.1631031036,22.0603961945,8.0,-16.1631031036,22.0603961945
0.485739350319,-15.6339464188,22.2860336304,8.48573935032,-15.6339464188,22.2860336304
-9.89704624008e-16,-16.1631031036,22.8103961945,8.0,-16.1631031036,22.8103961945
0.485739350319,-16.4031772614,22.2860336304,8.48573935032,-16.4031772614,22.2860336304
-1.03680637007e-15,-16.9323329926,22.0603961945,8.0,-16.9323329926,22.0603961945
1.0,-16.1631031036,22.8103961945,9.0,-16.1631031036,22.8103961945
1.48573935032,-16.4031772614,22.2860336304,9.48573935032,-16.4031772614,22.2860336304
1.0,-16.9323329926,22.8103961945,9.0,-16.9323329926,22.8103961945
1.54623222351,-2.63360643387,15.2213897705,9.54623222351,-2.63360643387,15.2213897705
1.48573935032,-15.5324363708,21.4524765015,9.48573935032,-15.5324363708,21.4524765015
1.41035175323,-15.475769043,20.7639560699,9.41035175323,-15.475769043,20.7639560699
1.41035175323,-16.3465099335,20.8475151062,9.41035175323,-16.3465099335,20.8475151062
1.48573935032,-16.4031772614,21.5360336304,9.48573935032,-16.4031772614,21.5360336304
2.0,-16.0615921021,21.2268371582,10.0,-16.0615921021,21.2268371582
1.0,-15.393872261,22.8103961945,9.0,-15.393872261,22.8103961945
1.48573935032,-15.6339464188,22.2860336304,9.48573935032,-15.6339464188,22.2860336304
2.0,-16.1631031036,22.8103961945,10.0,-16.1631031036,22.8103961945
2.0,3.38784599304,22.1552391052,10.0,3.38784599304,22.1552391052
1.45358657837,2.98858737946,22.2906703949,9.45358657837,2.98858737946,22.2906703949
1.45358657837,3.30876684189,21.6355133057,9.45358657837,3.30876684189,21.6355133057
0.87409889698,3.74549341202,21.5679092407,8.87409889698,3.74549341202,21.5679092407
1.42051231861,4.1447520256,21.4324760437,9.42051231861,4.1447520256,21.4324760437
1.42051231861,3.82457256317,22.0876350403,9.42051231861,3.82457256317,22.0876350403
0.915147542953,4.28738498688,21.0536689758,8.91514754295,4.28738498688,21.0536689758
0.494635164738,3.85064029694,21.1212997437,8.49463516474,3.85064029694,21.1212997437
0.420512348413,4.14473390579,21.4325027466,8.42051234841,4.14473390579,21.4325027466
0.453586578369,3.30874872208,21.6355400085,8.45358657837,3.30874872208,21.6355400085
0.948221743107,3.45140004158,21.2567062378,8.94822174311,3.45140004158,21.2567062378
0.420512348413,5.33474063873,21.679813385,8.42051234841,5.33474063873,21.679813385
0.485181033611,5.91458368301,21.2320308685,8.48518103361,5.91458368301,21.2320308685
0.905693411827,5.16132164001,20.9170894623,8.90569341183,5.16132164001,20.9170894623
1.48518109322,5.91458368301,21.2320308685,9.48518109322,5.91458368301,21.2320308685
1.42051231861,5.33474063873,21.679813385,9.42051231861,5.33474063873,21.679813385
1.0,6.0880022049,21.9947547913,9.0,6.0880022049,21.9947547913
2.55336409674e-16,4.16996002197,22.0515155792,8.0,4.16996002197,22.0515155792
0.420512348413,4.60670471191,21.9838848114,8.42051234841,4.60670471191,21.9838848114
0.453586578369,3.77071976662,22.186920166,8.45358657837,3.77071976662,22.186920166
2.92525659161e-16,4.7773065567,21.749628067,8.0,4.7773065567,21.749628067
0.420512348413,4.75207996368,21.1306152344,8.42051234841,4.75207996368,21.1306152344
3.37104973335e-16,5.50534200668,21.4455566406,8.0,5.50534200668,21.4455566406
3.2943282817e-16,5.38004636765,22.3469028473,8.0,5.38004636765,22.3469028473
0.994271218777,-0.239722341299,14.6446743011,8.99427121878,-0.239722341299,14.6446743011
1.02105093002,0.190762102604,14.1003503799,9.02105093002,0.190762102604,14.1003503799
1.02451193333,-0.277586609125,13.7301502228,9.02451193333,-0.277586609125,13.7301502228
1.52564573288,0.0485314168036,13.8179073334,9.52564573288,0.0485314168036,13.8179073334
1.49886608124,-0.381953030825,14.3622312546,9.49886608124,-0.381953030825,14.3622312546
1.49540507793,0.0863956958056,14.7324314117,9.49540507793,0.0863956958056,14.7324314117
0.525645792484,0.0796042457223,13.7757263184,8.52564579248,0.0796042457223,13.7757263184
0.49886611104,-0.350880205631,14.3200511932,8.49886611104,-0.350880205631,14.3200511932
-1.63661057617e-17,-0.267278790474,13.6029586792,8.0,-0.267278790474,13.6029586792
0.49886611104,-0.624469637871,13.5573816299,8.49886611104,-0.624469637871,13.5573816299
0.525645792484,-0.193985193968,13.0130577087,8.52564579248,-0.193985193968,13.0130577087
1.52564573288,-0.174628794193,13.0994510651,9.52564573288,-0.174628794193,13.0994510651
2.0,-0.278995215893,13.7315330505,10.0,-0.278995215893,13.7315330505
0.89333987236,-5.47696828842,6.08940029144,8.89333987236,-5.47696828842,6.08940029144
0.468589156866,-4.99906921387,5.77207040787,8.46858915687,-4.99906921387,5.77207040787
0.424750685692,-5.44215297699,6.28743171692,8.42475068569,-5.44215297699,6.28743171692
-3.52452504626e-16,-5.75598621368,5.71472835541,8.0,-5.75598621368,5.71472835541
0.424750685692,-6.23388528824,6.03205776215,8.42475068569,-6.23388528824,6.03205776215
0.468589156866,-5.79080104828,5.51669645309,8.46858915687,-5.79080104828,5.51669645309
0.923098802567,-5.18900108337,6.92817783356,8.92309880257,-5.18900108337,6.92817783356
0.498348146677,-4.72557163239,7.33538961411,8.49834814668,-4.72557163239,7.33538961411
0.424750685692,-5.45662307739,7.01197338104,8.42475068569,-5.45662307739,7.01197338104
-3.04858891498e-16,-4.978723526,6.6946439743,8.0,-4.978723526,6.6946439743
1.42475068569,-5.47844982147,6.9829621315,9.42475068569,-5.47844982147,6.9829621315
0.917715072632,-5.65580463409,7.23455715179,8.91771507263,-5.65580463409,7.23455715179
1.42475068569,-5.44904136658,6.26833772659,9.42475068569,-5.44904136658,6.26833772659
1.46858918667,-5.00595712662,5.75297641754,9.46858918667,-5.00595712662,5.75297641754
1.46858918667,-5.79080104828,5.51669645309,9.46858918667,-5.79080104828,5.51669645309
1.42475068569,-6.23388528824,6.03205776215,9.42475068569,-6.23388528824,6.03205776215
2.0,-5.76287412643,5.69563388824,10.0,-5.76287412643,5.69563388824
0.923251986504,-5.03595495224,6.43407726288,8.9232519865,-5.03595495224,6.43407726288
1.49834811687,-4.71798992157,6.59175395966,9.49834811687,-4.71798992157,6.59175395966
2.0,-5.00743865967,6.6465382576,10.0,-5.00743865967,6.6465382576
2.0,-3.1789085865,14.626953125,10.0,-3.1789085865,14.626953125
0.495648026466,-4.02784109116,15.6292581558,8.49564802647,-4.02784109116,15.6292581558
0.510395348072,-3.55428576469,16.3120346069,8.51039534807,-3.55428576469,16.3120346069
1.0,-3.92052650452,16.1493415833,9.0,-3.92052650452,16.1493415833
1.51242685318,-4.59945440292,15.8326663971,9.51242685318,-4.59945440292,15.8326663971
1.00807476044,-4.70676898956,15.312582016,9.00807476044,-4.70676898956,15.312582016
0.512426793575,-4.67199087143,15.966843605,8.51242679358,-4.67199087143,15.966843605
1.49564802647,-4.51908493042,14.9984855652,9.49564802647,-4.51908493042,14.9984855652
1.48884129524,-5.08102703094,14.6663732529,9.48884129524,-5.08102703094,14.6663732529
0.984489321709,-4.62456130981,14.6428842545,8.98448932171,-4.62456130981,14.6428842545
1.00126814842,-5.26871109009,14.9804697037,9.00126814842,-5.26871109009,14.9804697037
1.51242685318,-5.16323471069,15.3360710144,9.51242685318,-5.16323471069,15.3360710144
0.53438436985,-13.4687070847,20.7813663483,8.53438436985,-13.4687070847,20.7813663483
0.524302721024,-12.8105049133,21.0020027161,8.52430272102,-12.8105049133,21.0020027161
1.05868709087,-13.3468790054,21.2229728699,9.05868709087,-13.3468790054,21.2229728699
0.524302721024,-13.1720161438,21.5463447571,8.52430272102,-13.1720161438,21.5463447571
0.53438436985,-13.8302183151,21.3257102966,8.53438436985,-13.8302183151,21.3257102966
-8.14013188804e-16,-13.293844223,21.1047401428,8.0,-13.293844223,21.1047401428
1.53438436985,-13.8285369873,21.323059082,9.53438436985,-13.8285369873,21.323059082
1.49276673794,-14.1596698761,21.6840114594,9.49276673794,-14.1596698761,21.6840114594
1.02715110779,-14.3362140656,21.3632888794,9.02715110779,-14.3362140656,21.3632888794
1.01706945896,-13.6780128479,21.5839233398,9.01706945896,-13.6780128479,21.5839233398
1.52430272102,-13.170334816,21.5436935425,9.52430272102,-13.170334816,21.5436935425
0.988372802734,-14.5795402527,20.5429077148,8.98837280273,-14.5795402527,20.5429077148
0.453988432884,-14.6618852615,20.0656547546,8.45398843288,-14.6618852615,20.0656547546
0.53438436985,-14.0874252319,20.5250854492,8.53438436985,-14.0874252319,20.5250854492
-8.989433254e-16,-14.6808586121,20.5964241028,8.0,-14.6808586121,20.5964241028
0.53438436985,-14.5985145569,21.073677063,8.53438436985,-14.5985145569,21.073677063
0.453988432884,-15.1729736328,20.6142463684,8.45398843288,-15.1729736328,20.6142463684
1.00116682053,2.83568000793,10.2687721252,9.00116682053,2.83568000793,10.2687721252
1.49532854557,3.20681715012,10.2938137054,9.49532854557,3.20681715012,10.2938137054
1.50583839417,2.68382549286,9.9287109375,9.50583839417,2.68382549286,9.9287109375
2.0,2.62006187439,10.5384273529,10.0,2.62006187439,10.5384273529
1.50583839417,2.24892473221,10.5133857727,9.50583839417,2.24892473221,10.5133857727
1.49532854557,2.77191638947,10.878487587,9.49532854557,2.77191638947,10.878487587
0.50583833456,2.17534446716,10.5143375397,8.50583833456,2.17534446716,10.5143375397
0.50472086668,1.71473968029,11.0644130707,8.50472086668,1.71473968029,11.0644130707
1.01055920124,1.8520834446,10.4537448883,9.01055920124,1.8520834446,10.4537448883
0.50472086668,1.46689677238,10.4335136414,8.50472086668,1.46689677238,10.4335136414
1.09615557977e-16,1.79015791416,10.4941062927,8.0,1.79015791416,10.4941062927
1.00602197647,1.01282095909,10.6059112549,9.00602197647,1.01282095909,10.6059112549
0.486310809851,2.04806137085,8.67680549622,8.48631080985,2.04806137085,8.67680549622
0.50583833456,2.36297035217,9.31513595581,8.50583833456,2.36297035217,9.31513595581
1.21104315354e-16,1.97778356075,9.29490470886,8.0,1.97778356075,9.29490470886
1.00405299664,-1.86197710037,18.2910404205,9.00405299664,-1.86197710037,18.2910404205
0.494360119104,-1.41037166119,18.2847251892,8.4943601191,-1.41037166119,18.2847251892
0.509692907333,-1.68658280373,17.5662612915,8.50969290733,-1.68658280373,17.5662612915
0.516203224659,-0.847806096077,17.9220085144,8.51620322466,-0.847806096077,17.9220085144
1.02589607239,-1.29941153526,17.9283256531,9.02589607239,-1.29941153526,17.9283256531
1.01056337357,-1.02320039272,18.6467876434,9.01056337357,-1.02320039272,18.6467876434
1.50969290733,-1.68061304092,17.6000328064,9.50969290733,-1.68061304092,17.6000328064
1.49865198135,-0.768634200096,16.9745140076,9.49865198135,-0.768634200096,16.9745140076
1.00834488869,-1.22620928288,16.947057724,9.00834488869,-1.22620928288,16.947057724
1.49865198135,-1.32141172886,16.3653469086,9.49865198135,-1.32141172886,16.3653469086
1.50969290733,-2.23339056969,16.9908676147,9.50969290733,-2.23339056969,16.9908676147
2.0,-1.77581548691,17.018321991,10.0,-1.77581548691,17.018321991
1.51039528847,-3.0612783432,16.962638855,9.51039528847,-3.0612783432,16.962638855
1.0200881958,-2.62684822083,16.9565620422,9.0200881958,-2.62684822083,16.9565620422
1.01058149338,-3.47618341446,16.9545249939,9.01058149338,-3.47618341446,16.9545249939
1.00987899303,-2.98752307892,17.5705413818,9.00987899303,-2.98752307892,17.5705413818
0.509692907333,-2.28553915024,16.8688926697,8.50969290733,-2.28553915024,16.8688926697
-1.67954178822e-16,-2.74289989471,16.8709030151,8.0,-2.74289989471,16.8709030151
0.509692907333,-2.5955491066,17.5745887756,8.50969290733,-2.5955491066,17.5745887756
0.510395348072,-3.08420920372,16.958574295,8.51039534807,-3.08420920372,16.958574295
0.494360119104,-1.93211078644,18.9621658325,8.4943601191,-1.93211078644,18.9621658325
0.509692907333,-2.20832204819,18.2437057495,8.50969290733,-2.20832204819,18.2437057495
-1.07567861312e-16,-1.75671648979,18.2373886108,8.0,-1.75671648979,18.2373886108
1.49463510513,3.77589273453,20.2610435486,9.49463510513,3.77589273453,20.2610435486
1.50535905361,2.91212582588,20.1042823792,9.50535905361,2.91212582588,20.1042823792
0.999994218349,3.12952470779,20.5857086182,8.99999421835,3.12952470779,20.5857086182
1.50535905361,2.31248807907,20.9201412201,9.50535905361,2.31248807907,20.9201412201
1.49463510513,3.17625522614,21.0769004822,9.49463510513,3.17625522614,21.0769004822
2.0,2.9588561058,20.5954761505,10.0,2.9588561058,20.5954761505
1.49463510513,3.85065841675,21.1212730408,9.49463510513,3.85065841675,21.1212730408
2.0,4.31542062759,21.1981163025,10.0,4.31542062759,21.1981163025
1.42051231861,4.75214767456,21.1305122375,9.42051231861,4.75214767456,21.1305122375
1.49463510513,4.4580540657,20.8193092346,9.49463510513,4.4580540657,20.8193092346
1.48518109322,5.33199071884,20.6827278137,9.48518109322,5.33199071884,20.6827278137
0.979816198349,4.867228508,20.6058883667,8.97981619835,4.867228508,20.6058883667
1.48518109322,5.41286087036,20.0036087036,9.48518109322,5.41286087036,20.0036087036
1.49463510513,4.53892421722,20.1401901245,9.49463510513,4.53892421722,20.1401901245
2.0,5.00368595123,20.2170314789,10.0,5.00368595123,20.2170314789
1.51698303223,-2.03869795799,11.0568332672,9.51698303223,-2.03869795799,11.0568332672
1.50331521034,-2.25085043907,11.661397934,9.50331521034,-2.25085043907,11.661397934
1.51440227032,-1.40693879128,11.7150344849,9.51440227032,-1.40693879128,11.7150344849
1.56629824638,-3.59578895569,10.9890079498,9.56629824638,-3.59578895569,10.9890079498
1.50331521034,-3.10154247284,11.5776023865,9.50331521034,-3.10154247284,11.5776023865
2.0,-3.1880736351,11.0301551819,10.0,-3.1880736351,11.0301551819
0.516983032227,-2.63332748413,10.6499414444,8.51698303223,-2.63332748413,10.6499414444
0.566298305988,-3.24444246292,9.96381282806,8.56629830599,-3.24444246292,9.96381282806
0.516983032227,-2.53804349899,9.94784164429,8.51698303223,-2.53804349899,9.94784164429
-1.79146534174e-16,-2.92568492889,10.1636667252,8.0,-2.92568492889,10.1636667252
0.453586578369,2.21935653687,22.2906703949,8.45358657837,2.21935653687,22.2906703949
1.40738610018e-16,2.29843592644,22.8103961945,8.0,2.29843592644,22.8103961945
0.453586578369,2.98858737946,22.2906703949,8.45358657837,2.98858737946,22.2906703949
1.0,2.29843568802,22.8103961945,9.0,2.29843568802,22.8103961945
1.45358657837,2.21935653687,22.2906703949,9.45358657837,2.21935653687,22.2906703949
0.473285347223,0.685270905495,2.12792205811,8.47328534722,0.685270905495,2.12792205811
1.0,1.49384844303,2.49624252319,9.0,1.49384844303,2.49624252319
1.0,0.794999659061,2.6259970665,9.0,0.794999659061,2.6259970665
2.0,0.794999659061,2.6259970665,10.0,0.794999659061,2.6259970665
1.47328531742,-0.0135778896511,2.25767660141,9.47328531742,-0.0135778896511,2.25767660141
1.4876127243,0.594923496246,3.19141626358,9.4876127243,0.594923496246,3.19141626358
0.487612724304,0.594923496246,3.19141626358,8.4876127243,0.594923496246,3.19141626358
0.487612724304,1.29377222061,3.06166172028,8.4876127243,1.29377222061,3.06166172028
4.86796893896e-17,0.794999659061,2.6259970665,8.0,0.794999659061,2.6259970665
4.95476175272e-17,0.809174001217,3.34353756905,8.0,0.809174001217,3.34353756905
0.487612724304,0.609097838402,3.90895652771,8.4876127243,0.609097838402,3.90895652771
6.75547303321e-18,0.110325247049,3.47329211235,8.0,0.110325247049,3.47329211235
1.20488071442,0.934933304787,4.05354833603,9.20488071442,0.934933304787,4.05354833603
1.71726799011,1.1575871706,4.60598421097,9.71726799011,1.1575871706,4.60598421097
1.4876127243,1.31634998322,4.1795167923,9.4876127243,1.31634998322,4.1795167923
2.0,0.831751763821,4.46139240265,10.0,0.831751763821,4.46139240265
1.4876127243,0.609097838402,3.90895652771,9.4876127243,0.609097838402,3.90895652771
1.71726799011,0.450335025787,4.33542442322,9.71726799011,0.450335025787,4.33542442322
1.4876127243,1.29377222061,3.06166172028,9.4876127243,1.29377222061,3.06166172028
2.0,0.110325247049,3.47329211235,10.0,0.110325247049,3.47329211235
2.0,0.809174001217,3.34353756905,10.0,0.809174001217,3.34353756905
0.935346126556,-6.18201684952,7.80461978912,8.93534612656,-6.18201684952,7.80461978912
1.44238173962,-6.38688516617,8.03355789185,9.44238173962,-6.38688516617,8.03355789185
1.49296438694,-5.59642505646,8.09329032898,9.49296438694,-5.59642505646,8.09329032898
2.0,-5.99179840088,7.62328100204,10.0,-5.99179840088,7.62328100204
1.49296438694,-5.78693008423,7.39434289932,9.49296438694,-5.78693008423,7.39434289932
1.44238173962,-6.57739067078,7.33461093903,9.44238173962,-6.57739067078,7.33461093903
2.0,-4.67275810242,7.97090625763,10.0,-4.67275810242,7.97090625763
1.49981224537,-8.75539398193,10.7354698181,9.49981224537,-8.75539398193,10.7354698181
1.49971914291,-9.48579597473,10.5904712677,9.49971914291,-9.48579597473,10.5904712677
0.999531447887,-9.01436233521,11.0190534592,8.99953144789,-9.01436233521,11.0190534592
1.49971914291,-9.26630783081,11.3058376312,9.49971914291,-9.26630783081,11.3058376312
1.49981224537,-8.53590583801,11.4508342743,9.49981224537,-8.53590583801,11.4508342743
2.0,-9.00733852386,11.0222530365,10.0,-9.00733852386,11.0222530365
0.499812245369,-8.53987884521,11.4478569031,8.49981224537,-8.53987884521,11.4478569031
0.498805999756,-9.04957103729,12.0108413696,8.49880599976,-9.04957103729,12.0108413696
0.998618245125,-8.79365348816,11.7270355225,8.99861824512,-8.79365348816,11.7270355225
0.998525202274,-9.52405452728,11.5820388794,8.99852520227,-9.52405452728,11.5820388794
0.499719202518,-9.27028083801,11.3028593063,8.49971920252,-9.27028083801,11.3028593063
0.499719202518,-9.48579597473,10.5904712677,8.49971920252,-9.48579597473,10.5904712677
0.499812245369,-8.75539398193,10.7354698181,8.49981224537,-8.75539398193,10.7354698181
-5.51783749528e-16,-9.01131248474,11.0192756653,8.0,-9.01131248474,11.0192756653
1.49981224537,-8.02785205841,10.8800315857,9.49981224537,-8.02785205841,10.8800315857
1.49996292591,-7.52083492279,10.3167009354,9.49996292591,-7.52083492279,10.3167009354
0.99977517128,-7.77694416046,10.6007194519,8.99977517128,-7.77694416046,10.6007194519
0.908954262733,-8.13546180725,9.99325942993,8.90895426273,-8.13546180725,9.99325942993
0.908803582191,-8.64247894287,10.5565910339,8.90880358219,-8.64247894287,10.5565910339
1.40899133682,-8.3863697052,10.2725715637,9.40899133682,-8.3863697052,10.2725715637
0.908710539341,-9.37288093567,10.4115924835,8.90871053934,-9.37288093567,10.4115924835
0.408991336823,-9.11391162872,10.1280088425,8.40899133682,-9.11391162872,10.1280088425
0.493633031845,-0.392248094082,21.532119751,8.49363303185,-0.392248094082,21.532119751
0.513267576694,-0.201879262924,21.1499900818,8.51326757669,-0.201879262924,21.1499900818
1.00690054893,0.193206146359,21.2040233612,9.00690054893,0.193206146359,21.2040233612
0.513267576694,0.573904573917,21.1378650665,8.51326757669,0.573904573917,21.1378650665
0.493633031845,0.38353574276,21.5199928284,8.49363303185,0.38353574276,21.5199928284
-7.07212194555e-19,-0.0115496516228,21.4659614563,8.0,-0.0115496516228,21.4659614563
0.493633031845,-0.772440373898,22.1982727051,8.49363303185,-0.772440373898,22.1982727051
0.499751329422,-1.55044078827,22.1463813782,8.49975132942,-1.55044078827,22.1463813782
0.993384361267,-0.775163173676,21.5342597961,8.99338436127,-0.775163173676,21.5342597961
0.499751329422,-1.17024850845,21.4802284241,8.49975132942,-1.17024850845,21.4802284241
-7.14903347523e-17,-1.16752576828,22.144241333,8.0,-1.16752576828,22.144241333
0.475943475962,1.44198954105,14.8328676224,8.47594347596,1.44198954105,14.8328676224
0.495405107737,0.794138371944,14.8794517517,8.49540510774,0.794138371944,14.8794517517
0.971348583698,0.876477539539,14.968290329,8.9713485837,0.876477539539,14.968290329
1.00551140308,0.662933290005,14.5545930862,9.00551140308,0.662933290005,14.5545930862
0.986049771309,1.31078445911,14.5080089569,8.98604977131,1.31078445911,14.5080089569
0.51010632515,1.22844529152,14.4191703796,8.51010632515,1.22844529152,14.4191703796
1.47594344616,0.996767818928,15.2602863312,9.47594344616,0.996767818928,15.2602863312
1.49540507793,0.348916679621,15.3068714142,9.49540507793,0.348916679621,15.3068714142
0.965578615665,0.540478408337,15.7492437363,8.96557861567,0.540478408337,15.7492437363
0.946116983891,1.18832957745,15.7026596069,8.94611698389,1.18832957745,15.7026596069
1.47017347813,0.660768687725,16.0412387848,9.47017347813,0.660768687725,16.0412387848
0.475943475962,1.62319612503,15.5485630035,8.47594347596,1.62319612503,15.5485630035
0.470173507929,1.28719711304,16.3295173645,8.47017350793,1.28719711304,16.3295173645
0.470173507929,0.68011701107,16.0265426636,8.47017350793,0.68011701107,16.0265426636
0.475943475962,1.01611614227,15.24559021,8.47594347596,1.01611614227,15.24559021
6.82730596099e-17,1.11498367786,15.8724479675,8.0,1.11498367786,15.8724479675
9.43502843428e-17,1.54085707664,15.4597244263,8.0,1.54085707664,15.4597244263
1.27799682778e-16,2.08712720871,14.9134540558,8.0,2.08712720871,14.9134540558
0.475943475962,2.1694662571,15.0022926331,8.47594347596,2.1694662571,15.0022926331
1.3359750084e-16,2.18181276321,15.5426292419,8.0,2.18181276321,15.5426292419
1.47017347813,1.28719711304,16.3295173645,9.47017347813,1.28719711304,16.3295173645
